OriginSRA,DestinationSRA,flows
49.0,15.0,2.0
49.0,15.0,2.0
49.0,15.0,4.0
49.0,15.0,64.0
49.0,16.0,4.0
49.0,16.0,1.0
49.0,17.0,8.0
49.0,20.0,1.0
49.0,20.0,5.0
49.0,20.0,1.0
49.0,20.0,0.0
49.0,21.0,1.0
49.0,21.0,0.0
49.0,21.0,0.0
49.0,21.0,10.0
49.0,21.0,1.0
49.0,22.0,21.0
49.0,22.0,0.0
49.0,23.0,1.0
49.0,23.0,1.0
49.0,23.0,2.0
49.0,26.0,1.0
49.0,27.0,4.0
49.0,29.0,1.0
49.0,30.0,2.0
49.0,31.0,2.0
49.0,31.0,1.0
49.0,31.0,1.0
49.0,31.0,0.0
49.0,32.0,1.0
49.0,32.0,2.0
49.0,33.0,8.0
49.0,34.0,7.0
49.0,34.0,4.0
49.0,34.0,1.0
49.0,35.0,8.0
49.0,35.0,19.0
49.0,35.0,2.0
49.0,36.0,5.0
49.0,36.0,2.0
49.0,36.0,30.0
49.0,37.0,1.0
49.0,37.0,2.0
49.0,37.0,45.0
49.0,38.0,3.0
49.0,39.0,20.0
49.0,40.0,1272.0
49.0,40.0,29.0
49.0,41.0,44.0
49.0,41.0,534.0
49.0,41.0,77.0
49.0,41.0,2123.0
49.0,41.0,32.0
49.0,41.0,6.0
49.0,42.0,99.0
49.0,42.0,26.0
49.0,42.0,48.0
49.0,42.0,286.0
49.0,43.0,113.0
49.0,43.0,187.0
49.0,44.0,22.0
49.0,44.0,15.0
49.0,45.0,39.0
49.0,45.0,0.0
49.0,46.0,14.0
49.0,46.0,25.0
49.0,47.0,0.0
49.0,48.0,5.0
49.0,48.0,206.0
49.0,49.0,8377.0
49.0,50.0,17.0
49.0,50.0,1141.0
49.0,50.0,6.0
49.0,50.0,13.0
49.0,50.0,21.0
49.0,50.0,2.0
49.0,50.0,0.0
49.0,50.0,98.0
49.0,50.0,1.0
49.0,51.0,12.0
49.0,51.0,45.0
49.0,51.0,51.0
49.0,51.0,474.0
49.0,51.0,6.0
49.0,51.0,25.0
49.0,51.0,3968.0
49.0,51.0,216.0
49.0,51.0,85.0
49.0,51.0,89.0
49.0,52.0,72.0
49.0,52.0,10.0
49.0,52.0,22.0
49.0,52.0,275.0
49.0,52.0,4.0
49.0,52.0,2.0
49.0,52.0,2.0
49.0,53.0,18.0
49.0,53.0,1.0
49.0,53.0,19.0
49.0,53.0,12.0
49.0,53.0,1.0
49.0,53.0,8.0
49.0,53.0,2.0
49.0,53.0,6.0
49.0,53.0,1.0
49.0,54.0,1.0
49.0,54.0,10.0
49.0,54.0,0.0
49.0,55.0,3.0
49.0,55.0,128.0
49.0,55.0,16.0
49.0,60.0,5.0
49.0,61.0,2.0
49.0,62.0,3.0
49.0,63.0,1.0
49.0,63.0,0.0
49.0,63.0,4.0
50.0,1.0,17.0
50.0,2.0,2.0
50.0,2.0,8.0
50.0,2.0,4.0
50.0,3.0,1.0
50.0,3.0,2.0
50.0,4.0,3.0
50.0,5.0,1.0
50.0,5.0,1.0
50.0,6.0,4.0
50.0,10.0,44.0
50.0,11.0,21.0
50.0,12.0,3.0
50.0,12.0,35.0
50.0,12.0,3.0
50.0,13.0,4.0
50.0,13.0,64.0
50.0,13.0,1.0
50.0,13.0,1.0
50.0,13.0,0.0
50.0,14.0,4.0
50.0,14.0,2.0
50.0,14.0,2.0
50.0,14.0,58.0
50.0,14.0,1.0
50.0,14.0,2.0
50.0,14.0,2.0
50.0,14.0,14.0
50.0,14.0,2.0
50.0,15.0,1.0
50.0,15.0,30.0
50.0,16.0,1.0
50.0,17.0,6.0
50.0,18.0,0.0
50.0,20.0,1.0
50.0,20.0,3.0
50.0,21.0,0.0
50.0,21.0,1.0
50.0,21.0,1.0
50.0,22.0,0.0
50.0,22.0,6.0
50.0,22.0,1.0
50.0,23.0,1.0
50.0,31.0,1.0
50.0,31.0,1.0
50.0,31.0,1.0
50.0,33.0,1.0
50.0,34.0,0.0
50.0,34.0,5.0
50.0,34.0,1.0
50.0,35.0,1.0
50.0,35.0,1.0
50.0,35.0,2.0
50.0,35.0,0.0
50.0,36.0,3.0
50.0,36.0,4.0
50.0,37.0,1.0
50.0,37.0,1.0
50.0,37.0,3.0
50.0,39.0,4.0
50.0,40.0,117.0
50.0,40.0,4.0
50.0,41.0,16.0
50.0,41.0,13.0
50.0,41.0,19.0
50.0,41.0,593.0
50.0,41.0,39.0
50.0,41.0,6.0
50.0,42.0,3.0
50.0,42.0,50.0
50.0,42.0,24.0
50.0,42.0,1738.0
50.0,43.0,37.0
50.0,43.0,274.0
50.0,44.0,2.0
50.0,44.0,839.0
50.0,45.0,474.0
50.0,46.0,204.0
50.0,46.0,310.0
50.0,48.0,4.0
50.0,49.0,12.0
50.0,50.0,6715.0
50.0,50.0,263.0
50.0,50.0,4.0
50.0,50.0,2.0
50.0,50.0,5.0
50.0,50.0,25.0
50.0,50.0,12.0
50.0,50.0,45.0
50.0,51.0,5.0
50.0,51.0,8.0
50.0,51.0,6.0
50.0,51.0,423.0
50.0,51.0,8.0
50.0,51.0,342.0
50.0,51.0,95.0
50.0,51.0,46.0
50.0,51.0,38.0
50.0,52.0,96.0
50.0,52.0,275.0
50.0,52.0,78.0
50.0,52.0,7212.0
50.0,52.0,9.0
50.0,52.0,146.0
50.0,52.0,1.0
50.0,53.0,37.0
50.0,53.0,1.0
50.0,53.0,24.0
50.0,53.0,27.0
50.0,53.0,4.0
50.0,53.0,42.0
50.0,53.0,11.0
50.0,53.0,8.0
50.0,53.0,6.0
50.0,54.0,6.0
50.0,54.0,2.0
50.0,54.0,26.0
50.0,54.0,2.0
50.0,55.0,43.0
50.0,55.0,144.0
50.0,55.0,253.0
50.0,57.0,1.0
50.0,60.0,4.0
50.0,1.0,1887.0
50.0,1.0,3.0
50.0,1.0,31.0
50.0,1.0,130.0
50.0,2.0,5.0
50.0,2.0,24.0
50.0,2.0,42.0
50.0,2.0,322.0
50.0,2.0,15.0
50.0,2.0,452.0
50.0,3.0,27.0
50.0,3.0,151.0
50.0,3.0,63.0
50.0,4.0,48.0
50.0,4.0,251.0
50.0,4.0,23.0
50.0,5.0,21.0
50.0,5.0,52.0
50.0,5.0,53.0
50.0,5.0,11.0
50.0,5.0,140.0
50.0,5.0,71.0
50.0,6.0,930.0
50.0,8.0,22.0
50.0,9.0,35.0
50.0,10.0,5473.0
50.0,10.0,27.0
50.0,11.0,86.0
50.0,11.0,735.0
50.0,11.0,20.0
50.0,12.0,74.0
50.0,12.0,1205.0
50.0,12.0,180.0
50.0,13.0,166.0
50.0,13.0,22.0
50.0,13.0,72.0
50.0,13.0,70.0
50.0,13.0,5483.0
50.0,13.0,428.0
50.0,13.0,230.0
50.0,13.0,208.0
50.0,14.0,554.0
50.0,14.0,21.0
50.0,14.0,100.0
50.0,14.0,384.0
50.0,14.0,11853.0
50.0,14.0,228.0
50.0,14.0,2106.0
50.0,14.0,153.0
50.0,14.0,508.0
50.0,14.0,2356.0
50.0,14.0,584.0
50.0,15.0,202.0
50.0,15.0,250.0
50.0,15.0,303.0
50.0,15.0,4653.0
50.0,16.0,114.0
50.0,16.0,110.0
50.0,16.0,74.0
50.0,17.0,770.0
50.0,18.0,65.0
50.0,19.0,3.0
50.0,20.0,59.0
50.0,20.0,213.0
50.0,20.0,2.0
50.0,20.0,73.0
50.0,20.0,12.0
50.0,21.0,19.0
50.0,21.0,26.0
50.0,21.0,68.0
50.0,21.0,6.0
50.0,21.0,37.0
50.0,21.0,294.0
50.0,21.0,49.0
50.0,21.0,2.0
50.0,22.0,10.0
50.0,22.0,42.0
50.0,22.0,391.0
50.0,22.0,36.0
50.0,22.0,42.0
50.0,23.0,41.0
50.0,23.0,23.0
50.0,23.0,64.0
50.0,24.0,5.0
50.0,26.0,68.0
50.0,26.0,26.0
50.0,27.0,2.0
50.0,27.0,440.0
50.0,28.0,0.0
50.0,29.0,26.0
50.0,30.0,42.0
50.0,31.0,58.0
50.0,31.0,36.0
50.0,31.0,64.0
50.0,31.0,59.0
50.0,31.0,153.0
50.0,32.0,29.0
50.0,32.0,62.0
50.0,33.0,10.0
50.0,33.0,2.0
50.0,33.0,325.0
50.0,33.0,3.0
50.0,33.0,12.0
50.0,34.0,8.0
50.0,34.0,31.0
50.0,34.0,24.0
50.0,34.0,489.0
50.0,34.0,80.0
50.0,34.0,16.0
50.0,34.0,26.0
50.0,34.0,11.0
50.0,35.0,9.0
50.0,35.0,22.0
50.0,35.0,340.0
50.0,35.0,182.0
50.0,35.0,2.0
50.0,35.0,55.0
50.0,36.0,28.0
50.0,36.0,346.0
50.0,36.0,56.0
50.0,36.0,206.0
50.0,36.0,2.0
50.0,37.0,41.0
50.0,37.0,7.0
50.0,37.0,12.0
50.0,37.0,39.0
50.0,37.0,269.0
50.0,38.0,6.0
50.0,38.0,49.0
50.0,38.0,13.0
50.0,38.0,483.0
50.0,39.0,2881.0
50.0,40.0,3667.0
50.0,40.0,127.0
50.0,41.0,167.0
50.0,41.0,690.0
50.0,41.0,322.0
50.0,41.0,5432.0
50.0,41.0,266.0
50.0,41.0,68.0
50.0,42.0,86.0
50.0,42.0,418.0
50.0,42.0,372.0
50.0,42.0,4183.0
50.0,43.0,315.0
50.0,43.0,1708.0
50.0,44.0,410.0
50.0,44.0,308.0
50.0,45.0,288.0
50.0,45.0,24.0
50.0,46.0,386.0
50.0,46.0,459.0
50.0,46.0,8.0
50.0,47.0,213.0
50.0,48.0,408.0
50.0,48.0,166.0
50.0,49.0,1165.0
50.0,50.0,269.0
50.0,50.0,335297.0
50.0,50.0,4547.0
50.0,50.0,3537.0
50.0,50.0,9556.0
50.0,50.0,41.0
50.0,50.0,372.0
50.0,50.0,4097.0
50.0,50.0,194.0
50.0,51.0,2050.0
50.0,51.0,34.0
50.0,51.0,2401.0
50.0,51.0,1529.0
50.0,51.0,179.0
50.0,51.0,5988.0
50.0,51.0,21036.0
50.0,51.0,1243.0
50.0,51.0,1463.0
50.0,51.0,523.0
50.0,52.0,1032.0
50.0,52.0,171.0
50.0,52.0,399.0
50.0,52.0,4966.0
50.0,52.0,899.0
50.0,52.0,217.0
50.0,52.0,700.0
50.0,53.0,637.0
50.0,53.0,621.0
50.0,53.0,1431.0
50.0,53.0,2759.0
50.0,53.0,827.0
50.0,53.0,293.0
50.0,53.0,218.0
50.0,53.0,1029.0
50.0,53.0,180.0
50.0,54.0,82.0
50.0,54.0,171.0
50.0,54.0,775.0
50.0,54.0,93.0
50.0,55.0,642.0
50.0,55.0,2129.0
50.0,55.0,2199.0
50.0,56.0,4.0
50.0,57.0,19.0
50.0,60.0,525.0
50.0,60.0,16.0
50.0,60.0,38.0
50.0,60.0,11.0
50.0,61.0,10.0
50.0,61.0,41.0
50.0,61.0,4.0
50.0,61.0,7.0
50.0,62.0,2.0
50.0,62.0,69.0
50.0,63.0,23.0
50.0,63.0,20.0
50.0,63.0,174.0
50.0,1.0,62.0
50.0,1.0,1.0
50.0,1.0,6.0
50.0,2.0,2.0
50.0,2.0,14.0
50.0,2.0,1.0
50.0,2.0,20.0
50.0,3.0,3.0
50.0,3.0,11.0
50.0,3.0,0.0
50.0,4.0,2.0
50.0,4.0,13.0
50.0,4.0,1.0
50.0,5.0,0.0
50.0,5.0,1.0
50.0,5.0,2.0
50.0,5.0,2.0
50.0,5.0,2.0
50.0,6.0,35.0
50.0,8.0,1.0
50.0,9.0,1.0
50.0,10.0,208.0
50.0,10.0,1.0
50.0,11.0,8.0
50.0,11.0,27.0
50.0,12.0,3.0
50.0,12.0,41.0
50.0,12.0,6.0
50.0,13.0,3.0
50.0,13.0,1.0
50.0,13.0,4.0
50.0,13.0,2.0
50.0,13.0,136.0
50.0,13.0,2.0
50.0,13.0,2.0
50.0,13.0,6.0
50.0,14.0,16.0
50.0,14.0,1.0
50.0,14.0,8.0
50.0,14.0,7.0
50.0,14.0,226.0
50.0,14.0,11.0
50.0,14.0,29.0
50.0,14.0,1.0
50.0,14.0,8.0
50.0,14.0,41.0
50.0,14.0,12.0
50.0,15.0,6.0
50.0,15.0,2.0
50.0,15.0,4.0
50.0,15.0,93.0
50.0,16.0,4.0
50.0,16.0,4.0
50.0,16.0,1.0
50.0,17.0,21.0
50.0,18.0,2.0
50.0,20.0,5.0
50.0,20.0,4.0
50.0,20.0,1.0
50.0,20.0,1.0
50.0,20.0,1.0
50.0,21.0,1.0
50.0,21.0,0.0
50.0,21.0,4.0
50.0,21.0,7.0
50.0,21.0,3.0
50.0,21.0,1.0
50.0,22.0,1.0
50.0,22.0,1.0
50.0,22.0,23.0
50.0,22.0,0.0
50.0,22.0,0.0
50.0,23.0,1.0
50.0,23.0,2.0
50.0,26.0,3.0
50.0,26.0,2.0
50.0,27.0,9.0
50.0,30.0,1.0
50.0,31.0,4.0
50.0,31.0,2.0
50.0,31.0,0.0
50.0,31.0,1.0
50.0,31.0,2.0
50.0,32.0,1.0
50.0,32.0,2.0
50.0,33.0,15.0
50.0,33.0,1.0
50.0,34.0,1.0
50.0,34.0,16.0
50.0,34.0,1.0
50.0,35.0,0.0
50.0,35.0,14.0
50.0,35.0,2.0
50.0,35.0,2.0
50.0,36.0,4.0
50.0,36.0,0.0
50.0,36.0,4.0
50.0,37.0,1.0
50.0,37.0,9.0
50.0,38.0,0.0
50.0,38.0,1.0
50.0,38.0,4.0
50.0,39.0,32.0
50.0,40.0,85.0
50.0,40.0,4.0
50.0,41.0,12.0
50.0,41.0,8.0
50.0,41.0,199.0
50.0,41.0,8.0
50.0,41.0,1.0
50.0,42.0,4.0
50.0,42.0,9.0
50.0,42.0,3.0
50.0,42.0,87.0
50.0,43.0,8.0
50.0,43.0,88.0
50.0,44.0,2.0
50.0,44.0,4.0
50.0,45.0,6.0
50.0,46.0,2.0
50.0,46.0,3.0
50.0,46.0,0.0
50.0,47.0,1.0
50.0,48.0,3.0
50.0,48.0,4.0
50.0,49.0,11.0
50.0,50.0,6.0
50.0,50.0,4370.0
50.0,50.0,2762.0
50.0,50.0,121.0
50.0,50.0,619.0
50.0,50.0,7.0
50.0,50.0,185.0
50.0,50.0,6.0
50.0,51.0,261.0
50.0,51.0,1.0
50.0,51.0,60.0
50.0,51.0,17.0
50.0,51.0,6.0
50.0,51.0,986.0
50.0,51.0,729.0
50.0,51.0,55.0
50.0,51.0,30.0
50.0,51.0,22.0
50.0,52.0,28.0
50.0,52.0,3.0
50.0,52.0,13.0
50.0,52.0,81.0
50.0,52.0,15.0
50.0,52.0,5.0
50.0,52.0,6.0
50.0,53.0,30.0
50.0,53.0,8.0
50.0,53.0,45.0
50.0,53.0,47.0
50.0,53.0,12.0
50.0,53.0,7.0
50.0,53.0,5.0
50.0,53.0,14.0
50.0,53.0,2.0
50.0,54.0,3.0
50.0,54.0,4.0
50.0,54.0,13.0
50.0,54.0,4.0
50.0,55.0,22.0
50.0,55.0,118.0
50.0,55.0,43.0
50.0,60.0,5.0
50.0,60.0,1.0
50.0,62.0,2.0
50.0,63.0,5.0
50.0,1.0,33.0
50.0,1.0,1.0
50.0,1.0,1.0
50.0,2.0,0.0
50.0,2.0,4.0
50.0,2.0,16.0
50.0,3.0,0.0
50.0,3.0,4.0
50.0,3.0,1.0
50.0,4.0,0.0
50.0,4.0,5.0
50.0,4.0,1.0
50.0,5.0,2.0
50.0,5.0,0.0
50.0,5.0,2.0
50.0,5.0,2.0
50.0,6.0,11.0
50.0,9.0,0.0
50.0,10.0,109.0
50.0,10.0,1.0
50.0,11.0,1.0
50.0,11.0,11.0
50.0,11.0,0.0
50.0,12.0,20.0
50.0,12.0,7.0
50.0,13.0,0.0
50.0,13.0,2.0
50.0,13.0,2.0
50.0,13.0,82.0
50.0,13.0,6.0
50.0,13.0,1.0
50.0,13.0,2.0
50.0,14.0,8.0
50.0,14.0,1.0
50.0,14.0,10.0
50.0,14.0,132.0
50.0,14.0,12.0
50.0,14.0,13.0
50.0,14.0,4.0
50.0,14.0,5.0
50.0,14.0,23.0
50.0,14.0,3.0
50.0,15.0,2.0
50.0,15.0,2.0
50.0,15.0,58.0
50.0,16.0,3.0
50.0,16.0,4.0
50.0,17.0,7.0
50.0,20.0,0.0
50.0,20.0,4.0
50.0,21.0,0.0
50.0,21.0,0.0
50.0,21.0,1.0
50.0,21.0,4.0
50.0,22.0,13.0
50.0,22.0,2.0
50.0,23.0,1.0
50.0,23.0,2.0
50.0,26.0,1.0
50.0,27.0,7.0
50.0,29.0,1.0
50.0,31.0,0.0
50.0,31.0,1.0
50.0,31.0,3.0
50.0,32.0,1.0
50.0,32.0,1.0
50.0,33.0,1.0
50.0,33.0,6.0
50.0,34.0,1.0
50.0,34.0,6.0
50.0,34.0,1.0
50.0,35.0,3.0
50.0,35.0,2.0
50.0,36.0,1.0
50.0,36.0,3.0
50.0,36.0,2.0
50.0,36.0,4.0
50.0,36.0,1.0
50.0,37.0,1.0
50.0,38.0,2.0
50.0,38.0,2.0
50.0,39.0,17.0
50.0,40.0,67.0
50.0,41.0,2.0
50.0,41.0,3.0
50.0,41.0,5.0
50.0,41.0,109.0
50.0,41.0,5.0
50.0,41.0,2.0
50.0,42.0,4.0
50.0,42.0,11.0
50.0,42.0,8.0
50.0,42.0,64.0
50.0,43.0,12.0
50.0,43.0,56.0
50.0,44.0,6.0
50.0,44.0,4.0
50.0,45.0,7.0
50.0,46.0,8.0
50.0,46.0,7.0
50.0,46.0,1.0
50.0,47.0,2.0
50.0,48.0,1.0
50.0,48.0,3.0
50.0,49.0,12.0
50.0,50.0,3482.0
50.0,50.0,105.0
50.0,50.0,1123.0
50.0,50.0,532.0
50.0,50.0,1.0
50.0,50.0,3.0
50.0,50.0,334.0
50.0,50.0,4.0
50.0,51.0,70.0
50.0,51.0,74.0
50.0,51.0,21.0
50.0,51.0,804.0
50.0,51.0,625.0
50.0,51.0,28.0
50.0,51.0,15.0
50.0,51.0,11.0
50.0,52.0,17.0
50.0,52.0,1.0
50.0,52.0,8.0
50.0,52.0,77.0
50.0,52.0,8.0
50.0,52.0,2.0
50.0,52.0,6.0
50.0,53.0,12.0
50.0,53.0,4.0
50.0,53.0,18.0
50.0,53.0,22.0
50.0,53.0,2.0
50.0,53.0,6.0
50.0,53.0,3.0
50.0,53.0,4.0
50.0,53.0,3.0
50.0,54.0,1.0
50.0,54.0,10.0
50.0,54.0,4.0
50.0,55.0,7.0
50.0,55.0,74.0
50.0,55.0,28.0
50.0,57.0,0.0
50.0,60.0,1.0
50.0,60.0,1.0
50.0,61.0,1.0
50.0,62.0,2.0
50.0,63.0,4.0
50.0,1.0,76.0
50.0,1.0,2.0
50.0,1.0,7.0
50.0,2.0,1.0
50.0,2.0,1.0
50.0,2.0,10.0
50.0,2.0,1.0
50.0,2.0,27.0
50.0,3.0,1.0
50.0,3.0,8.0
50.0,3.0,4.0
50.0,4.0,2.0
50.0,4.0,13.0
50.0,4.0,2.0
50.0,5.0,2.0
50.0,5.0,5.0
50.0,5.0,2.0
50.0,5.0,1.0
50.0,5.0,8.0
50.0,5.0,2.0
50.0,6.0,33.0
50.0,9.0,3.0
50.0,10.0,175.0
50.0,10.0,1.0
50.0,11.0,1.0
50.0,11.0,22.0
50.0,11.0,1.0
50.0,12.0,4.0
50.0,12.0,53.0
50.0,12.0,4.0
50.0,13.0,5.0
50.0,13.0,1.0
50.0,13.0,4.0
50.0,13.0,4.0
50.0,13.0,173.0
50.0,13.0,5.0
50.0,13.0,6.0
50.0,13.0,4.0
50.0,14.0,8.0
50.0,14.0,12.0
50.0,14.0,7.0
50.0,14.0,295.0
50.0,14.0,5.0
50.0,14.0,24.0
50.0,14.0,1.0
50.0,14.0,14.0
50.0,14.0,50.0
50.0,14.0,16.0
50.0,15.0,6.0
50.0,15.0,7.0
50.0,15.0,9.0
50.0,15.0,118.0
50.0,16.0,2.0
50.0,16.0,3.0
50.0,16.0,4.0
50.0,17.0,23.0
50.0,18.0,4.0
50.0,20.0,3.0
50.0,20.0,14.0
50.0,20.0,4.0
50.0,21.0,0.0
50.0,21.0,0.0
50.0,21.0,1.0
50.0,21.0,1.0
50.0,21.0,2.0
50.0,21.0,17.0
50.0,21.0,4.0
50.0,21.0,0.0
50.0,22.0,1.0
50.0,22.0,2.0
50.0,22.0,17.0
50.0,22.0,2.0
50.0,22.0,1.0
50.0,23.0,3.0
50.0,23.0,1.0
50.0,23.0,1.0
50.0,26.0,2.0
50.0,26.0,2.0
50.0,27.0,18.0
50.0,29.0,1.0
50.0,30.0,1.0
50.0,31.0,2.0
50.0,31.0,1.0
50.0,31.0,2.0
50.0,31.0,2.0
50.0,32.0,2.0
50.0,33.0,16.0
50.0,33.0,1.0
50.0,34.0,2.0
50.0,34.0,1.0
50.0,34.0,2.0
50.0,34.0,23.0
50.0,34.0,4.0
50.0,34.0,1.0
50.0,35.0,9.0
50.0,35.0,10.0
50.0,35.0,2.0
50.0,36.0,2.0
50.0,36.0,12.0
50.0,36.0,2.0
50.0,36.0,4.0
50.0,37.0,1.0
50.0,37.0,2.0
50.0,37.0,2.0
50.0,37.0,8.0
50.0,38.0,1.0
50.0,38.0,12.0
50.0,39.0,46.0
50.0,40.0,110.0
50.0,40.0,3.0
50.0,41.0,5.0
50.0,41.0,16.0
50.0,41.0,6.0
50.0,41.0,199.0
50.0,41.0,4.0
50.0,41.0,1.0
50.0,42.0,2.0
50.0,42.0,8.0
50.0,42.0,4.0
50.0,42.0,109.0
50.0,43.0,10.0
50.0,43.0,81.0
50.0,44.0,7.0
50.0,44.0,5.0
50.0,45.0,12.0
50.0,46.0,6.0
50.0,46.0,10.0
50.0,47.0,7.0
50.0,48.0,2.0
50.0,48.0,2.0
50.0,49.0,19.0
50.0,50.0,6.0
50.0,50.0,9443.0
50.0,50.0,616.0
50.0,50.0,536.0
50.0,50.0,2627.0
50.0,50.0,1.0
50.0,50.0,9.0
50.0,50.0,193.0
50.0,50.0,9.0
50.0,51.0,156.0
50.0,51.0,1.0
50.0,51.0,54.0
50.0,51.0,29.0
50.0,51.0,3.0
50.0,51.0,1089.0
50.0,51.0,928.0
50.0,51.0,53.0
50.0,51.0,48.0
50.0,51.0,14.0
50.0,52.0,36.0
50.0,52.0,3.0
50.0,52.0,19.0
50.0,52.0,120.0
50.0,52.0,21.0
50.0,52.0,11.0
50.0,52.0,18.0
50.0,53.0,38.0
50.0,53.0,24.0
50.0,53.0,73.0
50.0,53.0,72.0
50.0,53.0,24.0
50.0,53.0,8.0
50.0,53.0,13.0
50.0,53.0,30.0
50.0,53.0,4.0
50.0,54.0,4.0
50.0,54.0,4.0
50.0,54.0,25.0
50.0,54.0,6.0
50.0,55.0,45.0
50.0,55.0,116.0
50.0,55.0,92.0
50.0,57.0,1.0
50.0,60.0,16.0
50.0,60.0,0.0
50.0,60.0,2.0
50.0,61.0,0.0
50.0,61.0,1.0
50.0,62.0,3.0
50.0,63.0,1.0
50.0,63.0,6.0
50.0,1.0,4.0
50.0,2.0,2.0
50.0,2.0,1.0
50.0,10.0,10.0
50.0,11.0,3.0
50.0,12.0,5.0
50.0,12.0,1.0
50.0,13.0,1.0
50.0,13.0,10.0
50.0,13.0,1.0
50.0,14.0,1.0
50.0,14.0,1.0
50.0,14.0,12.0
50.0,14.0,4.0
50.0,15.0,2.0
50.0,15.0,4.0
50.0,16.0,1.0
50.0,21.0,1.0
50.0,21.0,0.0
50.0,22.0,0.0
50.0,22.0,1.0
50.0,31.0,1.0
50.0,31.0,1.0
50.0,33.0,0.0
50.0,34.0,1.0
50.0,35.0,1.0
50.0,36.0,2.0
50.0,39.0,3.0
50.0,40.0,37.0
50.0,40.0,2.0
50.0,41.0,1.0
50.0,41.0,4.0
50.0,41.0,1.0
50.0,41.0,208.0
50.0,41.0,12.0
50.0,41.0,2.0
50.0,42.0,4.0
50.0,42.0,277.0
50.0,42.0,99.0
50.0,42.0,158.0
50.0,43.0,17.0
50.0,43.0,36.0
50.0,44.0,18.0
50.0,45.0,25.0
50.0,46.0,63.0
50.0,46.0,88.0
50.0,49.0,2.0
50.0,50.0,26.0
50.0,50.0,43.0
50.0,50.0,1.0
50.0,50.0,1.0
50.0,50.0,1.0
50.0,50.0,63.0
50.0,50.0,2.0
50.0,51.0,1.0
50.0,51.0,3.0
50.0,51.0,4.0
50.0,51.0,4.0
50.0,51.0,2.0
50.0,51.0,59.0
50.0,51.0,57.0
50.0,51.0,6.0
50.0,51.0,12.0
50.0,52.0,27.0
50.0,52.0,8.0
50.0,52.0,2.0
50.0,52.0,754.0
50.0,52.0,4.0
50.0,53.0,0.0
50.0,53.0,4.0
50.0,53.0,1.0
50.0,53.0,3.0
50.0,53.0,1.0
50.0,54.0,1.0
50.0,55.0,1.0
50.0,55.0,21.0
50.0,55.0,10.0
50.0,1.0,2.0
50.0,2.0,3.0
50.0,2.0,5.0
50.0,3.0,1.0
50.0,3.0,1.0
50.0,4.0,1.0
50.0,5.0,1.0
50.0,5.0,0.0
50.0,5.0,1.0
50.0,6.0,2.0
50.0,10.0,13.0
50.0,11.0,6.0
50.0,12.0,3.0
50.0,12.0,1.0
50.0,13.0,0.0
50.0,13.0,0.0
50.0,13.0,9.0
50.0,13.0,1.0
50.0,14.0,2.0
50.0,14.0,1.0
50.0,14.0,36.0
50.0,14.0,5.0
50.0,14.0,3.0
50.0,14.0,1.0
50.0,15.0,10.0
50.0,16.0,1.0
50.0,17.0,0.0
50.0,20.0,1.0
50.0,20.0,1.0
50.0,21.0,2.0
50.0,22.0,0.0
50.0,22.0,1.0
50.0,23.0,1.0
50.0,23.0,2.0
50.0,27.0,1.0
50.0,32.0,1.0
50.0,33.0,2.0
50.0,36.0,1.0
50.0,36.0,0.0
50.0,37.0,0.0
50.0,38.0,1.0
50.0,39.0,4.0
50.0,40.0,6.0
50.0,40.0,1.0
50.0,41.0,1.0
50.0,41.0,11.0
50.0,41.0,1.0
50.0,42.0,12.0
50.0,43.0,2.0
50.0,43.0,5.0
50.0,44.0,1.0
50.0,46.0,1.0
50.0,46.0,1.0
50.0,47.0,2.0
50.0,50.0,357.0
50.0,50.0,6.0
50.0,50.0,2.0
50.0,50.0,6.0
50.0,50.0,18.0
50.0,50.0,7.0
50.0,50.0,1.0
50.0,51.0,6.0
50.0,51.0,5.0
50.0,51.0,2.0
50.0,51.0,1.0
50.0,51.0,1.0
50.0,51.0,29.0
50.0,51.0,4.0
50.0,51.0,4.0
50.0,52.0,2.0
50.0,52.0,1.0
50.0,52.0,12.0
50.0,52.0,14.0
50.0,52.0,11.0
50.0,53.0,1.0
50.0,53.0,7.0
50.0,53.0,0.0
50.0,53.0,120.0
50.0,53.0,3.0
50.0,53.0,0.0
50.0,53.0,1.0
50.0,53.0,8.0
50.0,53.0,0.0
50.0,54.0,0.0
50.0,54.0,7.0
50.0,55.0,2.0
50.0,55.0,8.0
50.0,55.0,4.0
50.0,60.0,3.0
50.0,1.0,32.0
50.0,1.0,1.0
50.0,2.0,1.0
50.0,2.0,5.0
50.0,2.0,10.0
50.0,3.0,1.0
50.0,3.0,1.0
50.0,3.0,1.0
50.0,4.0,11.0
50.0,5.0,1.0
50.0,5.0,0.0
50.0,5.0,6.0
50.0,6.0,31.0
50.0,8.0,1.0
50.0,10.0,131.0
50.0,11.0,1.0
50.0,11.0,15.0
50.0,12.0,1.0
50.0,12.0,20.0
50.0,12.0,2.0
50.0,13.0,2.0
50.0,13.0,1.0
50.0,13.0,2.0
50.0,13.0,2.0
50.0,13.0,119.0
50.0,13.0,14.0
50.0,13.0,10.0
50.0,13.0,8.0
50.0,14.0,17.0
50.0,14.0,10.0
50.0,14.0,325.0
50.0,14.0,5.0
50.0,14.0,61.0
50.0,14.0,3.0
50.0,14.0,18.0
50.0,14.0,53.0
50.0,14.0,22.0
50.0,15.0,4.0
50.0,15.0,5.0
